first_name,last_name,researcher_type_str,hash_funct,research_interest,email_id,project_working_on,department
Vaughn,Smith,Grad_Student,5255287064411219923,graphics,vaughn_smith@illinois.edu,252,MATH
Vaughn,Rodriguez,Professor,-7134187905974901026,data_mining,vaughn_rodriguez@illinois.edu,353,ECON
Vaughn,Johnson,Professor,3881896054730015733,econometrics,vaughn_johnson@illinois.edu,862,MATH
Vaughn,Zhou,Student,-1987090590581223456,machine_learning,vaughn_zhou@illinois.edu,914,MATH
Vaughn,Taylor,Grad_Student,-3289343301551440258,graph_theory,vaughn_taylor@illinois.edu,394,MATH
Vaughn,Yang,Grad_Student,4941419386807784197,graphics,vaughn_yang@illinois.edu,652,CS
Vaughn,Wang,Grad_Student,-6143255776180971786,graphics,vaughn_wang@illinois.edu,979,PHYS
Vaughn,Lewis,Student,-4021126145542494980,distributed_systems,vaughn_lewis@illinois.edu,877,PHYS
Vaughn,Li,Student,1835151688253641461,embedded_systems,vaughn_li@illinois.edu,1,MATH
Vaughn,Robinson,Professor,6349451125127899024,econometrics,vaughn_robinson@illinois.edu,980,STAT
Vaughn,Kapoor,Professor,3431925634069531910,bioinformatics,vaughn_kapoor@illinois.edu,857,ECON
Vaughn,Hernandez,Grad_Student,-724184957584777723,bioinformatics,vaughn_hernandez@illinois.edu,256,STAT
Vaughn,King,Student,-15890072519278247,data_mining,vaughn_king@illinois.edu,615,ECON
Vaughn,Martinez,Professor,7043657292482296712,architectures,vaughn_martinez@illinois.edu,37,ECE
Vaughn,Perez,Grad_Student,2496688824900526680,security,vaughn_perez@illinois.edu,808,ECON
Vaughn,Patel,Grad_Student,-989346900875639944,distributed_systems,vaughn_patel@illinois.edu,971,ECON
Vaughn,Brown,Professor,-8755923290268995932,artificial_intelligence,vaughn_brown@illinois.edu,80,STAT
Vaughn,Davis,Professor,-3152145624695199218,architectures,vaughn_davis@illinois.edu,124,ME
Vaughn,Gurnani,Student,8366938594252824470,compiler_optimization,vaughn_gurnani@illinois.edu,130,MATH
Vaughn,Thomas,Student,-71857759153029839,graph_theory,vaughn_thomas@illinois.edu,80,ECE
Indiana,Allen,Grad_Student,6630399811952134231,artificial_intelligence,indiana_allen@illinois.edu,389,PHYS
Indiana,Garcia,Professor,3710472131810078384,graph_theory,indiana_garcia@illinois.edu,560,PHYS
Indiana,White,Student,2635355499478162957,data_mining,indiana_white@illinois.edu,877,ECE
Indiana,MacDonald,Grad_Student,-8909682914914676205,machine_learning,indiana_macdonald@illinois.edu,521,CS
Indiana,Khan,Student,9200010769237585841,security,indiana_khan@illinois.edu,538,ME
Indiana,Moore,Grad_Student,-760165822933815474,human_computer_interaction,indiana_moore@illinois.edu,162,ECON
Indiana,Clark,Grad_Student,7415368127445926256,natural_language_processing,indiana_clark@illinois.edu,834,MATH
Indiana,Lopez,Professor,6059974572047998273,econometrics,indiana_lopez@illinois.edu,137,ECON
Indiana,Lee,Grad_Student,-2595929935788313075,compiler_optimization,indiana_lee@illinois.edu,958,ME
Indiana,Anderson,Grad_Student,7690618186309481515,artificial_intelligence,indiana_anderson@illinois.edu,663,ECON
Indiana,Sanchez,Grad_Student,183895823102795928,security,indiana_sanchez@illinois.edu,500,ECE
Indiana,Shah,Professor,-5087138184993915498,security,indiana_shah@illinois.edu,139,MATH
Indiana,Ramirez,Professor,-6843918909621960011,architectures,indiana_ramirez@illinois.edu,614,MATH
Indiana,Jackson,Student,8530384889187656339,data_mining,indiana_jackson@illinois.edu,31,STAT
Indiana,Tremblay,Student,-3865441622769104593,graph_theory,indiana_tremblay@illinois.edu,986,ECON
Indiana,Nguyen,Professor,8665970690986144286,artificial_intelligence,indiana_nguyen@illinois.edu,860,ECE
Indiana,Jones,Student,-3527378015108057313,graphics,indiana_jones@illinois.edu,971,ECE
Indiana,Miller,Student,-7235991929309274416,natural_language_processing,indiana_miller@illinois.edu,339,PHYS
Indiana,Martin,Grad_Student,2752929964028543734,bioinformatics,indiana_martin@illinois.edu,91,ECE
Indiana,Young,Student,8885400452237504794,econometrics,indiana_young@illinois.edu,742,ECON
Indiana,Thompson,Student,-4998781282115678191,security,indiana_thompson@illinois.edu,940,CS
Indiana,Williams,Professor,-3696351697727014753,natural_language_processing,indiana_williams@illinois.edu,134,ECE
Indiana,Harris,Grad_Student,1811379063122769095,human_computer_interaction,indiana_harris@illinois.edu,976,STAT
Indiana,Walker,Student,617795820489130484,cloud_computing,indiana_walker@illinois.edu,827,ECE
Indiana,Leblanc,Student,-4126724792315634772,cloud_computing,indiana_leblanc@illinois.edu,131,STAT
Indiana,Wright,Grad_Student,7231592793562036064,human_computer_interaction,indiana_wright@illinois.edu,988,ECON
Indiana,Scott,Student,4344732535095103111,distributed_systems,indiana_scott@illinois.edu,885,PHYS
Indiana,Gonzalez,Grad_Student,-4204309100396864152,architectures,indiana_gonzalez@illinois.edu,931,PHYS
Indiana,Wilson,Professor,2347086521035996794,graphics,indiana_wilson@illinois.edu,322,MATH
Indiana,Smith,Student,8649239684823262627,graphics,indiana_smith@illinois.edu,557,CS
Indiana,Rodriguez,Professor,-5020783140731744071,econometrics,indiana_rodriguez@illinois.edu,256,PHYS
Indiana,Johnson,Grad_Student,5791248428334612619,graph_theory,indiana_johnson@illinois.edu,524,CS
Indiana,Zhou,Student,6826905360700813443,econometrics,indiana_zhou@illinois.edu,428,ECON
Indiana,Taylor,Professor,5052427345701365119,graph_theory,indiana_taylor@illinois.edu,80,ME
Indiana,Yang,Professor,-3200543958279918021,machine_learning,indiana_yang@illinois.edu,210,STAT
Indiana,Wang,Professor,-1001210845798506953,high_performance_computing,indiana_wang@illinois.edu,537,ECE
Indiana,Lewis,Student,9033109854771949952,natural_language_processing,indiana_lewis@illinois.edu,419,PHYS
Indiana,Li,Professor,2855490455751039022,compiler_optimization,indiana_li@illinois.edu,988,STAT
Indiana,Robinson,Grad_Student,-7759177007840401652,artificial_intelligence,indiana_robinson@illinois.edu,668,MATH
Indiana,Kapoor,Grad_Student,-4552969016469224489,natural_language_processing,indiana_kapoor@illinois.edu,544,CS
Indiana,Hernandez,Professor,-8969371504235011232,cloud_computing,indiana_hernandez@illinois.edu,701,ECON
Indiana,King,Grad_Student,7543933464629438177,graphics,indiana_king@illinois.edu,2,ECE
Indiana,Martinez,Grad_Student,-508947255383214099,machine_learning,indiana_martinez@illinois.edu,587,ME
Indiana,Perez,Student,-4674953089214154374,architectures,indiana_perez@illinois.edu,417,PHYS
Indiana,Patel,Grad_Student,412004412262834531,econometrics,indiana_patel@illinois.edu,747,ECON
Indiana,Brown,Student,6464915392472658324,architectures,indiana_brown@illinois.edu,198,ECE
Indiana,Davis,Student,4008729948149593754,natural_language_processing,indiana_davis@illinois.edu,859,ECE
Indiana,Gurnani,Grad_Student,1916089748867105927,natural_language_processing,indiana_gurnani@illinois.edu,88,PHYS
Indiana,Thomas,Grad_Student,-6052660007218705021,graph_theory,indiana_thomas@illinois.edu,710,CS
Sam,Allen,Student,2125067209808322924,security,sam_allen@illinois.edu,372,ECE
Sam,Garcia,Grad_Student,4272995058956202418,econometrics,sam_garcia@illinois.edu,357,PHYS
Sam,White,Professor,6331789188374047507,security,sam_white@illinois.edu,879,STAT
Sam,MacDonald,Professor,-2575245250027448080,security,sam_macdonald@illinois.edu,94,MATH
Sam,Khan,Professor,523140395690245729,machine_learning,sam_khan@illinois.edu,431,CS
Sam,Moore,Professor,1108754875272726614,artificial_intelligence,sam_moore@illinois.edu,185,PHYS
Sam,Clark,Grad_Student,6551562737055354377,natural_language_processing,sam_clark@illinois.edu,985,MATH
Sam,Lopez,Professor,-5065613272294111470,compiler_optimization,sam_lopez@illinois.edu,353,PHYS
Sam,Lee,Grad_Student,5184263559670124295,embedded_systems,sam_lee@illinois.edu,617,PHYS
Sam,Anderson,Student,-3126818581636088939,graph_theory,sam_anderson@illinois.edu,986,ECON
Sam,Sanchez,Grad_Student,7592805568178602803,graphics,sam_sanchez@illinois.edu,993,ECE
Sam,Shah,Professor,2784499308509768565,security,sam_shah@illinois.edu,276,MATH
Sam,Ramirez,Student,6889278207082330821,natural_language_processing,sam_ramirez@illinois.edu,210,MATH
Sam,Jackson,Professor,-5882024072994719042,cloud_computing,sam_jackson@illinois.edu,643,ECE
Sam,Tremblay,Student,4573166256238450859,compiler_optimization,sam_tremblay@illinois.edu,641,STAT
Sam,Nguyen,Student,-3723962728132896263,graph_theory,sam_nguyen@illinois.edu,432,ME
Sam,Jones,Grad_Student,-6085844416813870040,security,sam_jones@illinois.edu,124,CS
Sam,Miller,Student,520363642985830925,architectures,sam_miller@illinois.edu,901,CS
Sam,Martin,Student,-7381043343005449749,cloud_computing,sam_martin@illinois.edu,218,ECE
Sam,Young,Grad_Student,-4917574758610329042,architectures,sam_young@illinois.edu,441,STAT
Sam,Thompson,Professor,-1989050529933944678,econometrics,sam_thompson@illinois.edu,356,ECE
Sam,Williams,Grad_Student,6832594247654356052,data_mining,sam_williams@illinois.edu,628,ME
Sam,Harris,Student,8185762263432368750,machine_learning,sam_harris@illinois.edu,621,PHYS
Sam,Walker,Grad_Student,6633456804005886700,econometrics,sam_walker@illinois.edu,643,PHYS
Sam,Leblanc,Grad_Student,-3707903077934567321,machine_learning,sam_leblanc@illinois.edu,965,CS
Sam,Wright,Professor,5929778523881136888,embedded_systems,sam_wright@illinois.edu,218,STAT
Sam,Scott,Grad_Student,-3445724834547822127,econometrics,sam_scott@illinois.edu,298,ME
Sam,Gonzalez,Professor,687396916036927996,data_mining,sam_gonzalez@illinois.edu,42,ECE
Sam,Wilson,Grad_Student,-8771024401245804321,econometrics,sam_wilson@illinois.edu,467,MATH
Sam,Smith,Grad_Student,1030406864896076882,human_computer_interaction,sam_smith@illinois.edu,925,STAT
Sam,Rodriguez,Professor,1815101888887803628,cloud_computing,sam_rodriguez@illinois.edu,107,STAT
Sam,Johnson,Professor,6285886940713060199,graph_theory,sam_johnson@illinois.edu,893,CS
Sam,Zhou,Professor,-4060435898262600544,bioinformatics,sam_zhou@illinois.edu,691,STAT
Sam,Taylor,Student,-160205745748903689,artificial_intelligence,sam_taylor@illinois.edu,847,ME
Sam,Yang,Student,-1430714200456512236,graph_theory,sam_yang@illinois.edu,902,MATH
Sam,Wang,Student,-1341109006186481002,graphics,sam_wang@illinois.edu,756,MATH
Sam,Lewis,Professor,-5210424595919992795,human_computer_interaction,sam_lewis@illinois.edu,641,STAT
Sam,Li,Grad_Student,-866779478547060648,graphics,sam_li@illinois.edu,665,MATH
Sam,Robinson,Professor,-884448309970328306,high_performance_computing,sam_robinson@illinois.edu,150,ME
Sam,Kapoor,Student,-2034670152228400790,compiler_optimization,sam_kapoor@illinois.edu,762,STAT
Sam,Hernandez,Grad_Student,-6953916436792644201,bioinformatics,sam_hernandez@illinois.edu,947,CS
Sam,King,Grad_Student,-8589148606925676818,natural_language_processing,sam_king@illinois.edu,477,ME
Sam,Martinez,Student,-514267328466498009,graphics,sam_martinez@illinois.edu,425,CS
Sam,Perez,Grad_Student,-4031566915943228825,machine_learning,sam_perez@illinois.edu,240,PHYS
Sam,Patel,Professor,-4961739466865671915,data_mining,sam_patel@illinois.edu,34,CS
Sam,Brown,Student,-3382885663427387732,distributed_systems,sam_brown@illinois.edu,75,PHYS
Sam,Davis,Professor,-2030383795793138202,machine_learning,sam_davis@illinois.edu,316,CS
Sam,Gurnani,Student,3568915209027593381,natural_language_processing,sam_gurnani@illinois.edu,957,CS
Sam,Thomas,Grad_Student,4977068340038748789,compiler_optimization,sam_thomas@illinois.edu,901,ME
Hadleigh,Allen,Student,1174670297890741928,graphics,hadleigh_allen@illinois.edu,9,CS
Hadleigh,Garcia,Grad_Student,4242397636341885509,natural_language_processing,hadleigh_garcia@illinois.edu,794,ECE
Hadleigh,White,Student,1920818444183350629,high_performance_computing,hadleigh_white@illinois.edu,757,MATH
Hadleigh,MacDonald,Grad_Student,3461007297862812956,artificial_intelligence,hadleigh_macdonald@illinois.edu,878,ECON
Hadleigh,Khan,Grad_Student,-3851018269898421479,graph_theory,hadleigh_khan@illinois.edu,182,CS
Hadleigh,Moore,Student,4314619837296197532,architectures,hadleigh_moore@illinois.edu,171,ME
Hadleigh,Clark,Professor,1995516554108256844,embedded_systems,hadleigh_clark@illinois.edu,897,CS
Hadleigh,Lopez,Student,-3768557127804063997,architectures,hadleigh_lopez@illinois.edu,620,CS
Hadleigh,Lee,Grad_Student,4253629281106086381,graphics,hadleigh_lee@illinois.edu,840,ME
Hadleigh,Anderson,Student,-1691544937194065463,natural_language_processing,hadleigh_anderson@illinois.edu,720,ME
Hadleigh,Sanchez,Professor,6150946213299706893,cloud_computing,hadleigh_sanchez@illinois.edu,218,CS
Hadleigh,Shah,Professor,6667338707958157374,econometrics,hadleigh_shah@illinois.edu,454,MATH
Hadleigh,Ramirez,Professor,-1967142650174618873,cloud_computing,hadleigh_ramirez@illinois.edu,562,ME
Hadleigh,Jackson,Professor,-7338980694238678982,graphics,hadleigh_jackson@illinois.edu,373,CS
Hadleigh,Tremblay,Student,7105652171384741614,embedded_systems,hadleigh_tremblay@illinois.edu,512,ECON
Hadleigh,Nguyen,Student,-6696645538594861209,graph_theory,hadleigh_nguyen@illinois.edu,50,ECE
Hadleigh,Jones,Student,-3504901365241173468,artificial_intelligence,hadleigh_jones@illinois.edu,614,ME
Hadleigh,Miller,Grad_Student,-3975879711296253400,graphics,hadleigh_miller@illinois.edu,200,MATH
Hadleigh,Martin,Student,-8595515904864413485,compiler_optimization,hadleigh_martin@illinois.edu,810,PHYS
Hadleigh,Young,Grad_Student,-326286025244973415,natural_language_processing,hadleigh_young@illinois.edu,626,STAT
Hadleigh,Thompson,Student,-6828319498102341951,cloud_computing,hadleigh_thompson@illinois.edu,942,ECON
Hadleigh,Williams,Grad_Student,-1516194819841580693,human_computer_interaction,hadleigh_williams@illinois.edu,291,ECON
Hadleigh,Harris,Student,-8714351495454505446,embedded_systems,hadleigh_harris@illinois.edu,268,ECE
Hadleigh,Walker,Student,2324254797381699246,cloud_computing,hadleigh_walker@illinois.edu,673,ECON
Hadleigh,Leblanc,Professor,959734280243932788,high_performance_computing,hadleigh_leblanc@illinois.edu,708,ECON
Hadleigh,Wright,Professor,-3143611166030816766,data_mining,hadleigh_wright@illinois.edu,411,STAT
Hadleigh,Scott,Student,-3667159085945746354,security,hadleigh_scott@illinois.edu,840,ME
Hadleigh,Gonzalez,Grad_Student,5112018831922694749,bioinformatics,hadleigh_gonzalez@illinois.edu,920,PHYS
Hadleigh,Wilson,Grad_Student,1027016440960077565,cloud_computing,hadleigh_wilson@illinois.edu,565,MATH
Hadleigh,Smith,Student,-8962653563709402895,cloud_computing,hadleigh_smith@illinois.edu,695,MATH
Hadleigh,Rodriguez,Grad_Student,-3646357465220628110,graphics,hadleigh_rodriguez@illinois.edu,492,ECE
Hadleigh,Johnson,Grad_Student,1416646615626269241,architectures,hadleigh_johnson@illinois.edu,817,ECON
Hadleigh,Zhou,Student,3251960640614515434,machine_learning,hadleigh_zhou@illinois.edu,272,PHYS
Hadleigh,Taylor,Grad_Student,-4935415800644036929,high_performance_computing,hadleigh_taylor@illinois.edu,150,PHYS
Hadleigh,Yang,Professor,-51657213403280836,security,hadleigh_yang@illinois.edu,491,ECON
Hadleigh,Wang,Grad_Student,8827676993633845822,artificial_intelligence,hadleigh_wang@illinois.edu,999,CS
Hadleigh,Lewis,Student,3456617751014112769,natural_language_processing,hadleigh_lewis@illinois.edu,359,MATH
Hadleigh,Li,Grad_Student,2440620139872647199,graphics,hadleigh_li@illinois.edu,579,STAT
Hadleigh,Robinson,Student,-2438565642281003943,natural_language_processing,hadleigh_robinson@illinois.edu,270,ME
Hadleigh,Kapoor,Student,7454425706813066763,architectures,hadleigh_kapoor@illinois.edu,694,CS
Hadleigh,Hernandez,Student,-2651398822758494896,artificial_intelligence,hadleigh_hernandez@illinois.edu,16,ECE
Hadleigh,King,Grad_Student,-8020691675710611843,distributed_systems,hadleigh_king@illinois.edu,783,MATH
Hadleigh,Martinez,Grad_Student,-9160928168052479672,embedded_systems,hadleigh_martinez@illinois.edu,555,ECON
Hadleigh,Perez,Grad_Student,4095997122470074247,architectures,hadleigh_perez@illinois.edu,800,ECE
Hadleigh,Patel,Grad_Student,-4997113716782774640,bioinformatics,hadleigh_patel@illinois.edu,85,STAT
Hadleigh,Brown,Professor,-6131132452178371241,bioinformatics,hadleigh_brown@illinois.edu,116,ME
Hadleigh,Davis,Grad_Student,6193204533527352273,human_computer_interaction,hadleigh_davis@illinois.edu,957,MATH
Hadleigh,Gurnani,Student,-5307793487525639490,high_performance_computing,hadleigh_gurnani@illinois.edu,406,MATH
Hadleigh,Thomas,Professor,3072180792981988528,natural_language_processing,hadleigh_thomas@illinois.edu,88,CS
Pranav,Allen,Grad_Student,3976211258843804396,graphics,pranav_allen@illinois.edu,222,PHYS
Pranav,Garcia,Grad_Student,1216857666384827932,compiler_optimization,pranav_garcia@illinois.edu,928,MATH
Pranav,White,Professor,4021102175394107685,econometrics,pranav_white@illinois.edu,231,STAT
Pranav,MacDonald,Student,6329732246977391968,embedded_systems,pranav_macdonald@illinois.edu,68,ECE
Pranav,Khan,Professor,324578624921365958,architectures,pranav_khan@illinois.edu,48,STAT
Pranav,Moore,Grad_Student,2064277975720948240,data_mining,pranav_moore@illinois.edu,762,ECON
Pranav,Clark,Professor,-6862303942039943933,natural_language_processing,pranav_clark@illinois.edu,454,PHYS
Pranav,Lopez,Student,3925096832581396211,artificial_intelligence,pranav_lopez@illinois.edu,81,ME
Pranav,Lee,Student,-8970663507583631734,high_performance_computing,pranav_lee@illinois.edu,784,ECE
Pranav,Anderson,Grad_Student,-871987305238979663,security,pranav_anderson@illinois.edu,239,ME
Pranav,Sanchez,Professor,-6480518943090280207,distributed_systems,pranav_sanchez@illinois.edu,611,ME
Pranav,Shah,Grad_Student,-5690216127321616994,bioinformatics,pranav_shah@illinois.edu,502,MATH
Pranav,Ramirez,Grad_Student,-5170378669625331764,embedded_systems,pranav_ramirez@illinois.edu,3,MATH
Pranav,Jackson,Student,7638883325341727250,graph_theory,pranav_jackson@illinois.edu,987,STAT
Pranav,Tremblay,Professor,-8233045168379366281,graph_theory,pranav_tremblay@illinois.edu,642,MATH
Pranav,Nguyen,Grad_Student,2098811257305916304,architectures,pranav_nguyen@illinois.edu,407,STAT
Pranav,Jones,Professor,-5432875170854500298,cloud_computing,pranav_jones@illinois.edu,369,ECON
Pranav,Miller,Student,-3429250778499325861,compiler_optimization,pranav_miller@illinois.edu,636,PHYS
Pranav,Martin,Student,6497914985837075729,machine_learning,pranav_martin@illinois.edu,227,ECON
Pranav,Young,Grad_Student,-4694334635338713444,natural_language_processing,pranav_young@illinois.edu,558,ECE
Pranav,Thompson,Grad_Student,-399456474181499930,econometrics,pranav_thompson@illinois.edu,394,ME
Pranav,Williams,Grad_Student,-217156033008143223,machine_learning,pranav_williams@illinois.edu,255,PHYS
Pranav,Harris,Grad_Student,-5600169670572002069,graphics,pranav_harris@illinois.edu,399,STAT
Pranav,Walker,Student,3382185862143940749,human_computer_interaction,pranav_walker@illinois.edu,640,MATH
Pranav,Leblanc,Professor,-8281380955270441336,cloud_computing,pranav_leblanc@illinois.edu,12,CS
Pranav,Wright,Professor,2803691461602803032,natural_language_processing,pranav_wright@illinois.edu,592,CS
Pranav,Scott,Grad_Student,4639207088876397414,human_computer_interaction,pranav_scott@illinois.edu,569,ECE
Pranav,Gonzalez,Student,-2971820450393067446,graphics,pranav_gonzalez@illinois.edu,123,PHYS
Pranav,Wilson,Student,-8054728602721286963,human_computer_interaction,pranav_wilson@illinois.edu,859,ME
Pranav,Smith,Professor,7446953623761039763,high_performance_computing,pranav_smith@illinois.edu,554,CS
Pranav,Rodriguez,Professor,-348493023803753945,graphics,pranav_rodriguez@illinois.edu,969,PHYS
Pranav,Johnson,Student,-8961676024767471414,natural_language_processing,pranav_johnson@illinois.edu,110,PHYS
Pranav,Zhou,Grad_Student,-6720955194913084643,embedded_systems,pranav_zhou@illinois.edu,167,ECE
Pranav,Taylor,Professor,916206977322840692,embedded_systems,pranav_taylor@illinois.edu,200,PHYS
Pranav,Yang,Grad_Student,1243566006986070453,data_mining,pranav_yang@illinois.edu,514,CS
Pranav,Wang,Professor,-5530349157512701236,distributed_systems,pranav_wang@illinois.edu,127,STAT
Pranav,Lewis,Student,4718143925087476239,distributed_systems,pranav_lewis@illinois.edu,943,ECE
Pranav,Li,Grad_Student,1695885306251358155,security,pranav_li@illinois.edu,451,PHYS
Pranav,Robinson,Grad_Student,4797730441266711632,high_performance_computing,pranav_robinson@illinois.edu,836,PHYS
Pranav,Kapoor,Student,4886160662953534514,machine_learning,pranav_kapoor@illinois.edu,469,MATH
Pranav,Hernandez,Grad_Student,7701273030923852789,natural_language_processing,pranav_hernandez@illinois.edu,10,ECON
Pranav,King,Grad_Student,4096800862690274803,data_mining,pranav_king@illinois.edu,460,MATH
Pranav,Martinez,Student,-4201950463351664376,architectures,pranav_martinez@illinois.edu,930,ECE
Pranav,Perez,Student,7296258701421475424,cloud_computing,pranav_perez@illinois.edu,435,STAT
Pranav,Patel,Grad_Student,-2378563962592023234,architectures,pranav_patel@illinois.edu,157,PHYS
Pranav,Brown,Grad_Student,2539039798791895616,security,pranav_brown@illinois.edu,172,ECON
Pranav,Davis,Grad_Student,-3397404936515230616,security,pranav_davis@illinois.edu,802,STAT
Pranav,Gurnani,Grad_Student,-7722304069076291412,graph_theory,pranav_gurnani@illinois.edu,626,MATH
Pranav,Thomas,Grad_Student,4279499678071510521,graph_theory,pranav_thomas@illinois.edu,236,ECON
Alex,Allen,Grad_Student,-2316327302297472882,embedded_systems,alex_allen@illinois.edu,883,MATH
Alex,Garcia,Student,8599161036409134834,human_computer_interaction,alex_garcia@illinois.edu,761,PHYS
Alex,White,Professor,4711248166042614746,data_mining,alex_white@illinois.edu,580,STAT
Alex,MacDonald,Grad_Student,3736417817114655565,human_computer_interaction,alex_macdonald@illinois.edu,97,ECE
Alex,Khan,Student,-5323651499583904088,cloud_computing,alex_khan@illinois.edu,916,ECON
Alex,Moore,Student,3937911798249156702,artificial_intelligence,alex_moore@illinois.edu,192,ECE
Alex,Clark,Professor,7176955442723267697,embedded_systems,alex_clark@illinois.edu,571,STAT
Alex,Lopez,Grad_Student,6393890380253246156,human_computer_interaction,alex_lopez@illinois.edu,48,STAT
Alex,Lee,Grad_Student,3863506581098552838,natural_language_processing,alex_lee@illinois.edu,522,ECON
Alex,Anderson,Professor,-6924142279139197072,artificial_intelligence,alex_anderson@illinois.edu,635,MATH
Alex,Sanchez,Student,7962176161855834474,graph_theory,alex_sanchez@illinois.edu,903,ME
Alex,Shah,Professor,-6270436520116364449,graph_theory,alex_shah@illinois.edu,727,CS
Alex,Ramirez,Student,-4187375079168444464,graph_theory,alex_ramirez@illinois.edu,506,ECE
Alex,Jackson,Professor,5545895262174225656,architectures,alex_jackson@illinois.edu,886,ECON
Alex,Tremblay,Student,607784541813683531,human_computer_interaction,alex_tremblay@illinois.edu,754,ECON
Alex,Nguyen,Grad_Student,-8995478798356428444,high_performance_computing,alex_nguyen@illinois.edu,575,ECE
Alex,Jones,Student,-3058315893225166158,graph_theory,alex_jones@illinois.edu,82,ECE
Alex,Miller,Student,4741141491168018362,machine_learning,alex_miller@illinois.edu,865,STAT
Alex,Martin,Professor,8414380807263973500,compiler_optimization,alex_martin@illinois.edu,608,ECON
Alex,Young,Student,-7375391465876540947,compiler_optimization,alex_young@illinois.edu,88,PHYS
Alex,Thompson,Professor,3648237587437671574,data_mining,alex_thompson@illinois.edu,857,PHYS
Alex,Williams,Grad_Student,3051262263401665481,econometrics,alex_williams@illinois.edu,530,PHYS
Alex,Harris,Professor,8400129461801731648,machine_learning,alex_harris@illinois.edu,528,ME
Alex,Walker,Professor,8184551041747685787,architectures,alex_walker@illinois.edu,947,STAT
Alex,Leblanc,Grad_Student,-8890135664842369054,compiler_optimization,alex_leblanc@illinois.edu,167,ME
Alex,Wright,Student,-665737236485092226,human_computer_interaction,alex_wright@illinois.edu,414,ME
Alex,Scott,Professor,-1148242081877999874,econometrics,alex_scott@illinois.edu,464,STAT
Alex,Gonzalez,Student,-657937042312365768,econometrics,alex_gonzalez@illinois.edu,831,CS
Alex,Wilson,Grad_Student,8092683662633407685,graph_theory,alex_wilson@illinois.edu,82,MATH
Alex,Smith,Student,-4648236689416994686,high_performance_computing,alex_smith@illinois.edu,492,ME
Alex,Rodriguez,Professor,-7476022232902476033,artificial_intelligence,alex_rodriguez@illinois.edu,210,ECE
Alex,Johnson,Professor,3303656288426267593,artificial_intelligence,alex_johnson@illinois.edu,675,ECON
Alex,Zhou,Grad_Student,-4701690448907806114,natural_language_processing,alex_zhou@illinois.edu,231,STAT
Alex,Taylor,Student,1768938809851445799,artificial_intelligence,alex_taylor@illinois.edu,761,STAT
Alex,Yang,Student,5074528012596770178,compiler_optimization,alex_yang@illinois.edu,268,MATH
Alex,Wang,Grad_Student,-8002084408051029002,embedded_systems,alex_wang@illinois.edu,128,PHYS
Alex,Lewis,Professor,6138186106930529901,high_performance_computing,alex_lewis@illinois.edu,456,CS
Alex,Li,Grad_Student,-8529380978312700160,econometrics,alex_li@illinois.edu,42,PHYS
Alex,Robinson,Student,-3226757066802845411,natural_language_processing,alex_robinson@illinois.edu,135,STAT
Alex,Kapoor,Student,-1002727287158519442,high_performance_computing,alex_kapoor@illinois.edu,637,CS
Alex,Hernandez,Student,2656920413190676006,bioinformatics,alex_hernandez@illinois.edu,785,MATH
Alex,King,Grad_Student,-3628625562677803952,human_computer_interaction,alex_king@illinois.edu,487,ME
Alex,Martinez,Student,3977888986394126149,embedded_systems,alex_martinez@illinois.edu,556,ECON
Alex,Perez,Student,5904518893337003015,graph_theory,alex_perez@illinois.edu,915,STAT
Alex,Patel,Professor,-5089727099878659944,machine_learning,alex_patel@illinois.edu,529,CS
Alex,Brown,Grad_Student,-5940553968314184197,human_computer_interaction,alex_brown@illinois.edu,366,ME
Alex,Davis,Grad_Student,-8889784151673881042,high_performance_computing,alex_davis@illinois.edu,201,ECON
Alex,Gurnani,Student,-2543805364443959570,data_mining,alex_gurnani@illinois.edu,583,ECON
Alex,Thomas,Grad_Student,5865956828353689538,bioinformatics,alex_thomas@illinois.edu,720,CS
Luis,Allen,Student,-3246986259453665297,machine_learning,luis_allen@illinois.edu,472,CS
Luis,Garcia,Grad_Student,-1590233258243433370,natural_language_processing,luis_garcia@illinois.edu,645,ECE
Luis,White,Professor,103467903343527431,artificial_intelligence,luis_white@illinois.edu,166,CS
Luis,MacDonald,Grad_Student,8698215111140595069,artificial_intelligence,luis_macdonald@illinois.edu,70,STAT
Luis,Khan,Professor,-3903534713585215683,natural_language_processing,luis_khan@illinois.edu,590,ECON
Luis,Moore,Grad_Student,-8466555702148213967,cloud_computing,luis_moore@illinois.edu,670,PHYS
Luis,Clark,Grad_Student,4113696570802279226,natural_language_processing,luis_clark@illinois.edu,538,PHYS
Luis,Lopez,Student,8673591873674401221,distributed_systems,luis_lopez@illinois.edu,791,ECE
Luis,Lee,Professor,-14243058737399304,security,luis_lee@illinois.edu,991,CS
Luis,Anderson,Student,-3641273981406892176,graph_theory,luis_anderson@illinois.edu,116,PHYS
Luis,Sanchez,Student,8585297293273028168,security,luis_sanchez@illinois.edu,244,ECE
Luis,Shah,Grad_Student,2792447915211514305,distributed_systems,luis_shah@illinois.edu,191,STAT
Luis,Ramirez,Student,-8506695660750045503,architectures,luis_ramirez@illinois.edu,73,CS
Luis,Jackson,Student,8960899507022525887,human_computer_interaction,luis_jackson@illinois.edu,427,CS
Luis,Tremblay,Student,-5074872458714880951,natural_language_processing,luis_tremblay@illinois.edu,886,ECON
